person_id,TRIM13,CRKL,RB1,ISL2,MTF2,C19orf6,HIPK2,AKT2,ZNF79,ZFAND3,CCT4,SEMA4A,ZNF77,ETS2,TP53,NFE2L3,ZNF701,ZNF238,ZFP1,CBFA2T3,ZNF266,ZNF267,CNPY3,ZNF575,ZNF785,KDM2A,KLF3,MYC,KDM2B,ZSCAN21,ERBB2,ERBB3,ZNF688,ZMYM6,ZNF419,ZNF200,ZNF682,SP1,CREB5,ZNF551,CREB1,BAZ1A,RRN3,NR2C1,IGHMBP2,ZNF12,TFB1M,ZNF527,SETD2,SETD4,POU2AF1,PCGF3,ZNF132,AKT1,CCND1,LIMA1,CCND3,GTF2F2,ZNF845,GSK3B,RUNX2,ZNF174,ZKSCAN3,RUNX1,ZNF276,TIAL1,WHSC1,ZBTB22,ACTB,ZNF775,VPS72,MAZ,TAF15,COPS2,NFKBIA,ZNF219,GAPDH,GAB1,CIAO1,ARFGAP2,RBAK,ZBTB6,TANK,CHD1L,C16orf80,SOX13,AFF3,AFF1,LSR,ZNF768,PIK3R1,FOXJ1,FOXJ2,ZFP28,ZNF778,MIER3,HOXB7,ZFP161,ZNF580,PAX6,MANSC1,RHOC,RHOA,APTX,PAX8,ZNF613,ZNF683,ESR2,ETV4,IRF5,HLX,ZNF619,LRRC14,ZNF426,ZNF573,EIF4EBP1,PRDM2,ZSCAN16,ATXN2,BTBD3,ZNF239,SPHK2,ZNF491,RPS6,RCOR1,PTK2,REL,IKZF5,IKZF4,TRIM56,RAF1,IKZF3,STAT3,HIC1,STAT1,NR2F6,RPS6KB1,ZNF691,MAPK1,SAP30BP,ZNF433,ELL2,DIDO1,BTF3,SRC,KLHL12,CECR6,FOXD2,TBX19,COL5A2,ENO1,MTOR,ZNF579,NFKB1,PSIP1,SYNE2,EP300,RELA,UHRF2,TARDBP,CTNNB1,MYB,ZNF497,SGK1,ZNF529,ESR1,IRS1,PREB,KEAP1,CDK2,AATF,HOXA2,GATAD2B,TUB,HIVEP1,CDKN2B,NCKAP1L,PHF11,ZNF558,ZNF318,ZNF319,ZNF253,ERCC3,FOXO3,PLCG2,MAP2K1,CORO1A,GTF2A1,GTF2A2,ELF1,ZMYND8,ZNF16,ELF2,SOX4,ZNF498,ZFP36L1,SIM2,ZNF17,GFI1B,BLZF1,NPAS1,EOMES,GZF1,ZAP70,MED16,MED17,NACC2,ZNF415,ZSCAN2,TRIM26,MTA2,MPND,USE1,ZNF7,RUFY3,PRKCB,TFCP2L1,FBN1,E4F1,ATG4B,PRKCZ,PBX2,FOXN2,NFIC,ARID3B,AIRE,ZNF154,BNC2,IRF4,PDK1,PURA,WDR60,MBD1,EGR3,ATF5,ABCC5,NFIX,TRIM34,MRPS15,SP100
NA18501,0.023454222,0.043722532,0.0982643405,-0.219349871,NA,-0.5214141735,0.99569445035,NA,0.598841675,0.057358828,0.1419470885,0.929726148,0.414995166,0.1581085277,0.759697538,0.2517546877,0.121191022,0.1090743355,0.294201223,0.0249339117,0.16127228915,0.3211125117,0.7717759535,-0.0207664993,0.1606493095,0.3763547677,0.466512291,-0.295594251,0.9519945685,-0.1495639735,0.6061752175,-0.406616373,0.036740137,0.7488818015,0.057915868,-0.2166301363,0.2947878733,-0.006710623,-0.2756640077,-0.1449010655,-0.09486546,-0.1728850745,-1.1814030455,0.125488197,0.965747025,-0.2330859717,-0.052505309,0.034556033,0.249093746,-0.0169022147,0.24311178,-0.1020390645,-0.696264202,-0.020922892,NA,-0.3983593955,-1.404221414,0.011005233,-0.175984341,-0.244752615,0.45791283,0.343396759,0.0165766697,0.3306664483,0.410861803,0.036904869,-1.190160303,-0.2210583233,-0.1182258615,-0.3878063495,-0.977115346,0.8571583925,-0.728878446,-0.2792252307,-0.695641646,0.04940579,-0.077529355,-0.248070760578,0.3155559865,-0.01371844,0.453626909,0.862652171,NA,-0.028660694,-0.048392838,-0.706959754,0.16647854565,-0.14805812975,0.119797145,-0.278472993,0.2156594915,0.46777655565,0.2422469473,-0.479707997,-0.733716683567,0.1803422243,-0.237179973,0.128008547,-0.4449552133,0.188178919,0.599668562,0.254266858,0.431224155,NA,-0.0405239093,-0.497738925,0.338638821,0.2853876133,0.058332872,-0.0268110497,0.120083959,0.2142876717,-0.3933015443,0.192019192,-0.050443946,0.0784660088,-0.0141093525,0.2780674053,-2.566335166,1.0564938905,0.555714533,0.261564803,-0.8697174273,-0.9573938709,0.1737214195,-1.381809223,-0.240074278,-3.00063174,0.21432477865,-0.5283948965,0.223754482567,0.66245547235,0.193719475,0.9334305,0.516498473,0.1282751755,0.6838458515,-0.2513514737,0.167052069,0.423787348,0.1786887397,-0.344654881,0.2031038533,-0.0342716285,0.6794222039,0.3002470763,-0.9038891803,NA,-0.0792310067,-0.8672409755,0.0603599832667,-0.285975325,-0.7239641335,0.1416563725,0.2237559413,-1.6159277835,-0.055621506,-0.08842688,0.13719983935,-0.2352096485,-0.0222141595,0.1123879955,0.1662863017,0.307919884667,0.4484326587,0.4176065923,0.843305008,0.138670289,0.035658582,-0.075662564,0.20837981485,-0.9481039057,NA,0.16607799535,-0.093679663,0.27902191,0.4344441845,-0.744016343,0.0657350567,-0.027398615,-0.1327779897,0.073067409,-0.1842763183,0.0844807846,0.01347062,0.2339430863,0.03561025215,NA,0.017426807,-1.3066613263,-0.358191172,-1.375990579,0.0574537613,-0.0671405453,-3.729594991,0.265350441,0.5745471835,1.6219396655,0.1209785993,-0.633899216,-0.0179849067,-0.9498562195,-1.768986729,0.357916449,-0.07573057,0.5036892433,-0.028558538,0.184124881,-0.113915661,-0.1919358345,0.0079501325,-0.349022734,0.603583547,-0.0901315605,0.125770538,-0.174621343,0.467813061,-0.0213814553,-0.0823589123,-0.2132427015,0.17635868575,0.0168228457,-0.54093542665,-0.488969414,0.6017008745,0.048799279,-0.275702871,-0.3999260835,0.1264211811,-0.28784132085,0.068811317,0.194920764,0.1379092725,0.2387842347,0.034639602,0.1844018875,-1.1044382545,-1.1745459147,0.4021702215,1.428259021
NA18502,-1.27502515275,-0.098553944,0.02811291665,-0.3102815,-0.135438704,-0.0475604345,0.21243047965,0.046667177,0.123140288,0.198629189,0.268756874,0.57307108,0.1170728603,0.094647259,0.316000072,0.291415129,-0.1630219677,-1.512732808,0.1449588015,0.135588164,0.8027812703,-0.116799068,-0.284107413,-0.1672390517,-1.719795392,0.1762981193,0.3812950035,0.564996056,-0.441156041,-0.52370757465,0.354349311,-0.252351358,0.049544348,-1.01098621685,0.2117317253,-0.1508489737,-0.0923389797,-0.0057106817,-0.2211936127,-0.1361444125,0.671373772,0.717628657,1.120136945,-0.934696388,0.149574641,-0.1034217503,0.5608749567,-0.0613635055,0.516390257,-0.1524479463,0.33016477,-0.056055185,-2.300007255,-0.0892569895,0.124976767,-0.432400638,0.112794228,0.309208339,-0.40189030775,-0.5954012525,-0.1720989565,0.8814154245,0.1659419117,0.3193734877,-0.8331737727,0.244131342,1.170039694,-0.35602852,-0.2935405751,-0.770665829,-0.3558093,0.0920293057,1.415597863,-0.0918818223,0.0923280435,-0.366371777,0.1478649255,-0.173155146256,-0.3095677965,0.4931647167,0.197521876,-0.979628816,0.702930444,0.7586714145,-0.372669703,-0.736744802,0.2659626837,0.82740648225,NA,-0.142173999,-0.1874294515,0.08639573975,0.0642625963,-1.247621762,-0.83564316315,0.9038796205,-0.3051559293,0.772154001,0.1663696755,-0.344373208,0.3453680605,0.013266378,-0.265014913,-0.639089376,0.2068596363,0.600380746,0.436080883,0.3652151757,0.054200677,-0.0864174387,-0.927823788,0.11443314675,-0.0120882617,0.2398072033,-1.149143648,-0.001898943375,-0.023911787,0.3831196593,-0.645347827,1.0759486335,0.5502185093,0.9679492735,0.236661731,-0.2954918816,0.0783119445,0.083085865,NA,NA,0.16891293375,-0.2346917045,0.189598258833,1.19716359925,-0.1968140872,-0.82116365,0.4819933025,0.17011905,-0.186300616,0.2291444493,-1.3859370895,-0.828519468,0.0824707293,0.065091063,0.042680338,0.1170931665,-0.29753785336,0.7106049823,-0.6695441643,1.041094608,0.24366496585,-0.206859018,0.0869789844333,-1.17427302,-0.5616844325,-1.891781793,0.1216426213,NA,0.147622669,-0.1705233865,0.15938710535,-0.2659330745,0.3464076815,0.835806578,0.0543454867,0.6017010105,0.1895989617,-0.086995763,0.593731178,-0.2064489267,0.023326665,-0.3930346835,0.011899645,0.0836588477,NA,0.3786770931,-0.2073004563,0.648326489,-0.1354519025,-0.199346767,-0.526893719,-0.356211118,-0.5958919657,-0.7876008285,0.1460151407,-0.11820753424,1.4568673525,-0.4362136097,0.73968014035,-0.298405794,-0.2148826605,-0.8676425683,-0.5385578907,-0.008279214,-0.224264811,0.365397781,-0.640710685,0.917128519,0.1194411225,0.6044501435,0.1992923157,-0.3081921855,-0.1850094967,0.746425185,-1.561934162,0.436051204,-0.062500864,-0.477867798,0.3422196,0.119797145,-0.741150471,-0.204017717,0.1015161465,NA,1.564088014,-0.0130694965,0.0536681045,1.324846728,0.2062077,0.0360059027,-0.3089195973,-0.1248418175,0.26627208035,0.06259423,-1.037378815,-0.500379459,0.0688861025,-0.488214361,-0.139997103,0.0388798285,0.11259528415,-0.5754386511,0.93198491,-0.1776402663,0.262374747,-0.0570354697,-1.49069308325,0.1126763435,0.231203126,-0.163806737,-0.026157732,1.292206924
NA18504,0.164304272,-0.315907961,-0.0392758565,0.078894345,-0.197933892,-0.6608842413,0.03473776535,-0.2333925135,0.4754791365,0.1615301225,-0.245696198,1.395432972,-0.446237873,-0.5535525085,-0.251271821,0.3954074613,0.2709153357,-0.109880797,-0.211521361,0.0522821545,0.60016908775,0.0629244275,0.3488090353,-0.16621044,NA,0.232284579,-3.154457805,-0.3866886915,-1.39132026,-0.5727703637,0.501188933,0.3418896485,0.01659322075,-0.29813983285,0.392426221,0.542143973,0.2557254645,-0.136801971,-0.1918956535,0.3040380205,0.0012283465,-0.1093889845,0.068489154,0.332293554,1.015039631,-0.367266264,-0.117254496,0.054742384,0.750028901,-0.0291187365,0.017791873,-0.263958941,NA,0.030626709,-0.0032348745,-0.434266351,0.0504456145,0.140692675,0.7768047455,0.1418271255,0.381138693,-0.0007419405,0.3525945475,0.571541905,0.2340449355,0.4615727365,-0.017534388,-0.468604185,0.496511281833,-0.580565444,-0.9857492607,-0.0411902245,2.080682602,0.136679661,0.6013399535,1.186359897,0.0702983065,-0.38560120823,-0.035766323,-0.128217927,-0.061868096,-0.159059906,NA,NA,-0.3262986135,-0.613813913,-0.19560958235,0.4871334625,NA,-0.042679853,0.708719717,-0.36505070375,0.1040647845,-1.840677969,0.859823652167,0.9435828737,-0.764177254,0.3419277573,-0.100459527,-0.850941951,-0.176644999,-0.564425518,-0.485008779,NA,0.35238218,0.250494881,0.993334993,0.380982714,-0.0779443295,-0.319577667,0.52476576,0.44474706725,0.1897424675,0.1520656635,NA,-0.192584880125,-0.21947975,0.3550357025,NA,0.890415997,0.3172271455,-0.048399201,-0.150570474,0.446161747,0.4170777005,0.3099915125,-1.042305168,0.513539132,0.3431388405,-0.348990817,-0.0696492562,0.823232517,-0.46550539985,0.331070773,-0.402120508,-0.06499407,-0.68820276,-0.382560023,-0.045621151,-0.9121268135,0.5564496857,0.1616009585,0.344822906,0.4042130165,1.4060728529,-0.2760178677,0.5072575873,NA,0.51536223575,-0.23004843,0.168730360833,-0.188690912,-1.8926234,-1.036239762,0.2399739725,-1.60006483,-0.1297243145,-0.1453184115,-0.02521669585,0.2022474865,-1.277976454,-0.391424644,0.3126581565,0.285729047667,0.3754423313,0.5596922187,-0.16917442,-0.304357852,-0.211069185,0.513216463,0.04393955425,-0.2763016485,NA,0.578153004,-0.2943760165,0.6150636025,0.1779937735,0.1233183815,0.259961089,-0.490472173,0.3202772805,0.374486487,0.3034625665,0.2978288852,1.440903927,0.0001827127,0.75341577825,NA,-0.55047302525,0.4223397173,0.3674335713,0.29425471,0.019697347,0.0339239885,-0.226224096,1.176798132,-1.1831749665,0.722696495,0.305442854,0.8587007385,0.0754496557,0.6027488367,-0.368209448,-0.017223462,0.41865974375,0.1667506983,-0.384002966,-0.28058885,-0.3667639345,0.14734501275,0.3730733635,-0.654444293,-2.931292518,0.20275805,0.035842956,-0.205078523667,NA,-0.029726261,0.2415756117,0.26621031025,0.1145682239,0.0990239225,-0.196936263,-0.384897797,-0.046708499,NA,-0.86810045,1.105719186,0.155940459,-0.16409437385,1.665657083,2.111511412,0.986730933,0.1245173073,0.125921201,0.6770664995,0.002034883,-0.0016892035,0.4911590195,0.7001160335
NA18505,0.48345263325,-0.149738879,0.21374391925,-0.326985258,0.608693982,0.2558634005,-0.21864544675,NA,-1.238051153,0.102725274,-0.0990081767,1.087962575,-0.181996448,0.2775497813,-0.505727531,1.039520569,0.095083417,-0.194547677,0.0021382713,-0.0902280755,-0.106084572,0.432199705,0.681813858,-0.548127937,0.713307877,0.181524973,-0.653642396,0.139054377,NA,0.15161337135,0.0585709305,-0.3767839503,-0.108825876,-0.24607771085,0.297322686,0.309572732,-0.037113445,0.015398614,0.1279710295,-0.0176412155,NA,-0.4320924865,0.1421161445,NA,0.725240398,-0.348870596,0.00058828,-0.2352096485,NA,0.001446854,-0.739369829,0.0413120127,-0.441730104,NA,NA,-1.2943239775,NA,0.4376758297,0.37882761425,NA,0.381681197,-0.542977143,0.1358090475,0.175806328,0.1276783793,0.402128016,-1.0370018085,-0.329561594,0.436790732,-1.160109828,0.0676865053,0.241646266,0.577909502,0.1372396655,NA,0.759913542,NA,0.10706550233,0.1361924835,0.429663171,0.049626191,-0.547606643,0.763483415,0.3658561875,0.23026626,-0.21429786,-0.142472809,0.092571922,NA,0.0026354967,-0.4006152105,0.48016724525,-0.219099048,-0.872499203,0.149233290333,0.884832279,-0.009049873,0.369602074,-0.3272676777,0.127889909,0.786536082,0.493769437,NA,-0.348471218,0.053150289,-0.4297755145,-0.275702871,0.12374627,-0.1149550145,-0.0893472525,0.2403488493,-0.19458885385,-0.0442170003,0.081407726,-1.614343483,0.5590102104,0.066772975,0.4078525325,-0.876126093,0.267349094,0.396304631,-0.8760049575,-0.6111512253,0.27823308825,-0.3848592075,0.5608093855,NA,NA,-0.18193005825,-0.1911077505,-0.359890300333,-0.691042788,-0.144343065,NA,NA,0.0544540607,0.217151461,-0.006826076,NA,0.99503535,0.268362011,0.0664092465,-0.145917365,-0.3315450791,0.3864669664,0.1343675473,-0.089194773,-0.990193406,0.80819059525,-0.12114016275,0.172326977067,NA,-0.861601908,0.3676001715,0.1952675433,NA,0.163381936,NA,0.0096317221,0.0352142745,NA,-1.765384561,-0.003992504,0.458194624833,0.2674798725,0.863778742,0.599200323,-0.006812117,-0.0232074377,NA,0.04768176025,-0.0712233193,-3.00063174,0.209935519,-0.137884291,NA,0.453120754,-0.2170667403,-0.1993850913,-0.009912853,-0.321743829,-0.24883916925,-0.725464246,0.78677214506,0.2443258105,-2.068942599,0.55536933865,-0.54019826,-0.41822930875,0.231061493,-0.2117348703,-2.123091339,0.190739299,-0.307556058,0.391994059,-1.536960635,-0.31783114925,1.628958392,0.0004525875,0.2297814435,-0.0892996635,1.3388614355,-0.974161216,NA,0.312493342,-0.391335501,0.071830631,-0.966853191,-0.1062948235,-0.46975855235,0.4030320835,NA,NA,0.0858459507,-0.6590900545,0.445049739,0.10943471,-0.021483118,-0.507995613,0.17616049925,0.1321157595,-0.510758828,-0.5379134365,NA,0.293230913,-0.07898225,0.224428123,0.351792503,0.0251980676,-0.494830855,1.0423299355,0.737293535,-0.748242988,-0.0952862235,0.4877763625,0.461904352,0.365430695,-0.1515535233,0.0399259,0.134263964
NA18507,0.50908629,-0.467226516,0.294711239,-0.167234093,0.058356254,0.98021977,0.24052069635,NA,0.582945368,0.124693907,-0.154304967,0.691508818,0.1102217827,-0.065840071,1.43590009,0.504669608,-0.3602609357,-0.060007953,-0.1577961007,0.061643912,0.46176857475,-0.479849706,0.041472596,0.0627992693,0.1181646955,0.3091582863,-1.16167128,-0.366747223,-0.5913392915,0.309418257,0.627784254,-0.0524798233,-0.2418321504,0.01070918135,0.203225464,-0.2600092743,0.2481338057,0.293267913,0.0401077487,-0.052722409,-0.168999615,0.2711903435,NA,-1.918178799,0.102706536,-0.1219019693,0.1898657517,-0.425523354,0.8549184435,0.0639226377,-0.0557659977,-0.1300171737,-1.5199754,-0.534900258,-0.603954442,0.429892039,NA,0.0655657633,0.295704797,-0.168999615,0.1829638795,-0.571760039,0.165829067,0.4288522695,0.4812641813,0.5017956495,-0.4921884903,-0.2266596523,-0.0117946866667,-1.674858754,-1.6518584097,0.4253845995,-0.210986365,0.002983875,0.345184854,0.392314566,-0.500706608,0.10089385097,-0.4773295345,0.5058774123,0.0773901533,-0.486331284,1.245014382,-0.11368304,0.303466311,0.390246052,0.04835494235,1.0806118075,0.550893088,-0.083296532,0.544168858,-0.086569379,0.2941190617,-0.084422424,0.277031789433,0.4932552737,-0.5720639255,1.006246167,-0.1627911985,-0.3001984655,-0.5587794935,-0.06692613,-0.614078347,NA,-0.191738699,0.939559989,1.556022895,0.502664576,-0.031884954,-0.1020154457,0.2386380867,0.47351787435,0.0732198303,0.223436907,0.993334993,0.200627337375,-0.282278086,0.1763822113,-1.110745414,0.776241768,0.5111616347,-0.482642792,0.242739056,-0.5602633664,-0.458842524,-0.2200690265,0.218155967,NA,0.0784541895,-0.0231635595,0.2218882188,0.3149232345,0.005689302,-1.195702831,1.399531367,-0.132417483,0.1296745505,0.1837594757,-1.139125233,0.0382860185,-0.5765394645,0.325790708,0.14664334,0.1131509664,0.4971852198,0.057411992,-0.142341893,NA,-0.0051782395,0.35021887175,0.014684542,-0.133045643,0.215326214,-1.060268749,-0.09298015,0.359495754,-0.2366373237,0.814059881,-0.10189389735,-0.020749054,-0.593986818,-0.9428111465,0.0323866133,-0.261034089,0.1965268313,0.640718091,0.7597817613,-0.2161101885,-0.5256466923,-0.269402754,0.18517956265,0.1662751573,NA,0.0019415555,-0.5440666105,0.129335963,1.146133982,0.0424655197,0.0551925713,-0.043829549,0.088948441,-0.151513616,-0.0652286387,0.2698644055,0.265361741,0.4791154127,0.79005942035,1.683402033,-0.251180355,0.293940195,-0.1573037007,-0.48706916,0.0793047935,-0.1362132553,0.951147197,0.117152938,0.8276145045,0.5505611005,-0.0458569095,0.85920243,0.058436779,0.6712031133,-1.259577348,-0.149564785,0.19910752765,-0.538781708,0.826473058,-0.428296446,-0.256403696,0.039468165,0.2384889275,0.044719789,NA,0.1118343687,0.0740968715,-1.30556151725,NA,-0.0603067967,0.4585625495,-0.24008150375,-0.2626180933,0.2073509435,0.21191400325,-0.623668344,0.2814599585,0.023716367,-3.729594991,-0.1131689705,0.0726500328,-0.68678304935,-1.388513374,0.5903912413,0.3684087585,-0.095567613,0.053053005,0.4977553825,0.8513976915,-0.152636297,0.227341304,0.8177634635
NA18508,-0.169193129,-0.218350659,0.27639057235,-0.293753787,0.1045280745,-0.965278274,-0.12045033765,NA,0.670409366,-0.333992755,0.044103152,1.569003722,-0.257705926,0.2388700455,1.040348019,0.2205833737,-1.700152853,-0.6489825945,0.3071055535,-0.161122843,0.420785982,-0.17937498,-0.253788332,-0.016750791,0.240518984,0.209700791,-0.849219957,2.0068290255,-1.149715212,0.04370201085,-0.553604782,-0.095785797,-0.3169468305,0.7852821795,-0.1366603397,0.3174141793,-0.127171462,0.0503886735,0.265897618,0.254872645,-0.077529355,0.273336551,0.817076592,0.4561987,0.310353538,0.176694354,0.266508192,0.069261581,0.1529418277,-0.071976815,-0.196808881,0.062780872,-0.016763768,-1.287304358,0.164377329,-0.265336066,0.413323441,0.203682169,0.12118426875,-1.139125233,-1.418506808,-0.2675426065,-0.060166239,0.051926205,-0.045556995,0.299735964,-0.6576749027,-0.1592750217,0.0745220716667,0.1893401737,0.160144207,0.2583937793,-0.098249745,0.2150457257,-0.009245983,0.51330616,0.295347888,0.252006824922,-1.113988084,0.541895159,0.165931824,0.08509627,-1.060267561,0.8395168625,-0.201034983,-1.683144894,-0.0865506855,0.108240552,NA,0.068674499,0.871449611,0.2699042224,0.111988451,0.229511783,-0.109509293667,-2.495517307,0.0718811063,0.1893782765,0.183355243,-0.507076206,-1.0419228605,-0.757722913,0.712458204,NA,0.0845669817,-0.206292132,0.513316154,0.2241511837,0.0380706577,-0.4701275455,-0.008066566,-0.04900364475,-0.0129008995,-0.1522152977,-0.172227712,0.258391425,-0.422893369,0.2123135345,-0.056178627,0.37950347,0.1232558145,0.226215892,2.147646094,0.0904984176,0.302938422,-0.0251978955,-0.153143466,-0.843475997,0.1260884825,0.085869846,0.2215517483,0.219903193,0.0746138745,-0.1759948385,0.378519711,-0.1592643435,0.54261068915,0.393069668,0.153464708,0.188989351,0.022941081,0.13542083,0.470660276,-0.266118677,-0.39540551306,0.011327171,-0.002369053,-0.841746215,0.712764235,0.87753371,0.127725534167,-1.531061274,-0.224390642,1.176798132,0.109797023,NA,0.005425513,-0.650067249,-0.1157211619,0.391108009,-1.871669295,-0.1475834215,-0.229870484,-0.0268422175,0.372380765,0.30432685,0.849683507,0.059059618,-0.0427303425,NA,0.0618184752,0.0866696255,0.352221259,0.1576542825,-0.313024636,1.399531367,0.513466861,-0.449669607,-0.1688356425,0.1036294277,-0.231576911,0.0141034495,0.604759521,0.2816440538,0.53630276,0.298011995,0.70428745325,-2.186371946,-0.43985901475,0.082045641,0.0367283407,-0.142324538,0.0029926723,0.37102839,-0.806825197,-0.500199566,-0.0126522205,0.3158650485,0.0456487103,0.347422673,-0.1138218167,-0.920414194,0.362329374,0.264832656,0.1154343465,-1.480022532,0.423613927,-0.368846331,0.453770465,-0.09560347475,0.688902251,1.116687007,-0.637452288,0.2366911855,-0.4036733125,-0.327107448667,NA,-0.280467069,-0.048881361,0.197647389,-0.0173157665,-0.0989029733,0.545619226,-0.707521432,-0.1178390085,0.1771800355,0.850309536,0.04955645,0.16974332025,-1.168835719,1.556048892,0.52702358,0.4808285545,0.0496884043,0.062177155,0.529776085,0.787992822,-0.2935352955,-0.359359719,1.881394447
NA18516,0.1133866225,0.771507208,0.716000274,-0.072252465,1.031481948,-0.409980938,0.00169999025,NA,0.499824064,-0.540433037,-0.1420410087,0.817293326,0.386909886,0.1285919055,0.142002522,0.467484923,-0.365379287,0.374473264,0.0654668903,-0.1881891835,0.5593383895,-0.7162883215,0.674493498,0.021374679,2.043406189,-0.224827707,0.0319893,0.6521921665,-0.470527572,-0.186526175,-0.242241774,0.6997673463,-0.112515696,0.4469224685,-0.118617203,0.13414783,0.3409176335,0.332660724,0.200052234,-0.363364518,NA,0.987679799,NA,-0.161657733,0.563458199,0.1847618695,0.021959228,-0.687528513,0.007978368,-0.1781714825,0.0091820647,0.110526352,-0.617412511,NA,NA,-0.022278996,NA,0.2382890257,0.3837649965,NA,-0.611110075,-0.1549576675,-0.0654450865,0.149310946,0.3991856285,-0.012239246,0.5553933575,0.0139484465,0.1386946619,-0.188533929,0.212496626,0.551923757,-0.591638593,0.260612763,NA,0.359599285,NA,-0.421459467,1.259043696,0.2955267615,-0.0875351673,0.816102615,-0.502935067,-0.155848168,0.386322899,0.327065561,0.08614892715,0.33308170725,1.033557237,-0.045370089,0.0040264405,0.4341840585,-1.1989131745,-0.511406458,0.7544326915,2.16550114,-0.0681833285,0.4791318143,0.129537246,-1.751037615,-0.544394891,-0.179506116,NA,NA,0.0668399255,-2.542865504,0.760745466,0.268767858,0.2959229085,-0.1468813737,0.1865136855,-0.18353804475,0.233776991,-0.2110004395,0.066732423,-1.28785127827,-0.4414262415,0.138773848,-1.295120532,0.2456531735,0.304925725,0.899704662,-0.5080970933,0.58688043615,-0.100693698,0.1351901755,0.685150198,-1.030551137,-0.2043226775,0.089098795,-0.317957529233,-0.3286986755,-0.03163843865,-0.359207873,NA,-0.2153734333,0.909417321,0.302092591,NA,-0.2945339503,0.0361972947,0.0862731095,-0.4428916575,0.0750744339,0.97754405246,0.7096189497,-0.3593335373,NA,0.21818222865,0.30212755075,0.3486359869,NA,-0.290814813,0.546996864,0.246130694,NA,-0.21713262,NA,-0.1907541795,0.1630898635,-0.64539423,0.340399122,0.292192632,-0.501090361333,0.03258448,0.344829933,-0.0455369707,-0.038096036,-0.2339019975,NA,-0.0272777106,-0.0475234325,1.61444867,-0.374706993,-0.1197888125,NA,1.1797754125,-0.12630454,-0.8478980475,0.2679387525,-0.352252786,-0.09118866,0.331662061,0.009831651825,0.057699608,-0.2644474503,0.18639087775,0.252524054,-0.615387762,0.0342730613,0.1547444223,NA,0.0651620775,0.4338551595,-0.441449623,NA,-0.809894445,0.0873801505,0.0587979635,0.350453615,-0.139310147,0.848656134,-0.086885711,NA,0.09793887515,-0.8645267597,-0.429210395,0.042028623,0.0819710615,0.06552993425,0.388576313,NA,-1.903394855,0.1946080073,-0.3751872585,-1.52873183917,-0.203066336,0.0858497625,0.027548668,-0.10287512675,0.13594418265,-0.314323276,-0.1433458795,-1.21975151,-0.425553271,0.041301046,1.383582889,1.0498685445,0.2084086985,-0.650416543,-1.608022746,-0.596070367,-0.1251853625,-0.083690521,-0.3923365365,0.8306059385,0.729455952,0.138289933,-0.0913700545,0.6163458965
